Taxonomic_group,Label,French_name
Hymenoptera,Chrysis scutellaris,
Hymenoptera,Chrysura rufiventris,
Hymenoptera,Pseudochrysis neglecta,
Hymenoptera,Chrysura hirsuta,
Hymenoptera,Pseudomalus pusillus,
Hymenoptera,Holopyga fervida,
Hymenoptera,Hedychrum Latreille,
Hymenoptera,Sphaerocleptes neraudeaui,
Hymenoptera,Pseudomalus auratus,
Hymenoptera,Hedychridium coriaceum,
Hymenoptera,Hedychridium aereolum,
Hymenoptera,Chrysura hybrida,
Hymenoptera,Hedychridium chloropygum,
Hymenoptera,Elampus Spinola,
Hymenoptera,Hedychrum rutilans,
Hymenoptera,Chrysura simplex,
Hymenoptera,Holopyga fastuosa,
Hymenoptera,Stilbum calens,
Hymenoptera,Cleptes putoni,
Hymenoptera,Cleptes Latreille,
Hymenoptera,Hedychridium mosadunense,
Hymenoptera,Hedychridium cupreum,
Hymenoptera,Chrysura purpureifrons,
Hymenoptera,Holopyga amoenula,
Hymenoptera,Hedychridium chloropygum,
Hymenoptera,Hedychridium sculpturatum,
Hymenoptera,Stilbum calens,
Hymenoptera,Holopyga fastuosa,
Hymenoptera,Hedychridium hybridum,
Hymenoptera,Praestochrysis megerlei,
Hymenoptera,Holopyga inflammata,
Hymenoptera,Hedychridium roseum,
Hymenoptera,Pseudomalus violaceus,
Hymenoptera,Cleptes pallipes,
Hymenoptera,Omalus biaccinctus,
Hymenoptera,Cleptes striatipleuris,
Hymenoptera,Chrysura austriaca,
Hymenoptera,Hedychrum nobile,
Hymenoptera,Hedychridium Abeille,
Hymenoptera,Cleptes aerosus,
Hymenoptera,Hedychridium subroseum,
Hymenoptera,Hedychrum niemelai,
Hymenoptera,Chrysura candens,
Hymenoptera,Chrysura laevigata,
Hymenoptera,Philoctetes deflexus,
Hymenoptera,Chrysellampus Semenov,
Hymenoptera,Parnopes carnea,
Hymenoptera,Pseudospinolia neglecta,
Hymenoptera,Chrysura dichroa,
Hymenoptera,Philoctetes truncatus,
Hymenoptera,Chrysis coeruleipes,
Hymenoptera,Pseudomalus Ashmead,
Hymenoptera,Holopyga ignicollis,
Hymenoptera,Cleptes semiauratus,
Hymenoptera,Hedychrum gerstaeckeri,
Hymenoptera,Hedychridium cupratum,
Hymenoptera,Chrysura cuprea,
Hymenoptera,Omalus Panzer,
Hymenoptera,Hedychrum longicolle,
Hymenoptera,Chrysis refulgens,
Hymenoptera,Holopyga Dahlbom,
Hymenoptera,Omalus violaceus,
Hymenoptera,Holopyga amoenula,
Hymenoptera,Chrysis cuprea,
Hymenoptera,Stilbum cyanurum,
Hymenoptera,Holopyga generosa,
Hymenoptera,Elampus foveatus,
Hymenoptera,Chrysura laodamia,
Hymenoptera,Chrysis dichroa,
Hymenoptera,Chrysura radians,
Hymenoptera,Omalus aeneus,
Hymenoptera,Holopyga jurinei,
Hymenoptera,Philoctetes putoni,
Hymenoptera,Chrysura simplex,
Hymenoptera,Spintharina versicolor,
Hymenoptera,Philoctetes helveticus,
Hymenoptera,Chrysura refulgens,
Hymenoptera,Philoctetes bidentulus,
Hymenoptera,Chrysura trimaculata,
Hymenoptera,Holopyga gloriosa,
Hymenoptera,Chrysura Dahlbom,
Hymenoptera,Chrysis cyanura,
Hymenoptera,Hedychridium stoeckherti,
Hymenoptera,Hedychridium iucundum,
Hymenoptera,Abia Leach,
Hymenoptera,Trichiosoma sorbi,
Hymenoptera,Corynis lateralis,
Hymenoptera,Abia lonicerae,
Hymenoptera,Abia candens,
Hymenoptera,Cimbex fagi,
Hymenoptera,Trichiosoma Leach,
Hymenoptera,Abia nitens,
Hymenoptera,Praia taczanowskii,
Hymenoptera,Cenocimbex menatensis,
Hymenoptera,Corynis Thunberg,
Hymenoptera,Abia fulgens,
Hymenoptera,Corynis crassicornis,
Hymenoptera,Cimbex lucorum,
Hymenoptera,Abia mutica,
Hymenoptera,Cimbex quadrimaculatus,
Hymenoptera,Abia sericea,
Hymenoptera,Cimbex Olivier,
Hymenoptera,Corynis italica,
Hymenoptera,Trichiosoma lucorum,
Hymenoptera,Abia aenea,
Hymenoptera,Cimbex luteus,
Hymenoptera,Trichiosoma vitellina,
Hymenoptera,Cimbex connatus,
Hymenoptera,Abia aurulenta,
Hymenoptera,Corynis obscura,
Hymenoptera,Abia fasciata,
Hymenoptera,Pseudoclavellaria amerinae,
Hymenoptera,Cimbex femoratus,
Hymenoptera,Colletes ligatus,
Hymenoptera,Colletes gallicus,
Hymenoptera,Hylaeus leptocephalus,
Hymenoptera,Hylaeus signatus,
Hymenoptera,Colletes maidli,
Hymenoptera,Hylaeus tyrolensis,
Hymenoptera,Colletes halophilus,
Hymenoptera,Hylaeus confusus,
Hymenoptera,Hylaeus bipunctatus,
Hymenoptera,Hylaeus annularis,
Hymenoptera,Hylaeus pictipes,
Hymenoptera,Hylaeus sinuatus,
Hymenoptera,Hylaeus rubicola,
Hymenoptera,Prosopis Fabricius,
Hymenoptera,Colletes hederae,
Hymenoptera,Hylaeus dilatatus,
Hymenoptera,Hylaeus styriacus,
Hymenoptera,Hylaeus trinotatus,
Hymenoptera,Hylaeus pfankuchi,
Hymenoptera,Hylaeus gracilicornis,
Hymenoptera,Hylaeus Fabricius,
Hymenoptera,Hylaeus nivalis,
Hymenoptera,Hylaeus pilosulus,
Hymenoptera,Hylaeus gibbus,
Hymenoptera,Hylaeus brachycephalus,
Hymenoptera,Hylaeus conformis,
Hymenoptera,Colletes nigricans,
Hymenoptera,Colletes sierrensis,
Hymenoptera,Hylaeus alpinus,
Hymenoptera,Hylaeus annulatus,
Hymenoptera,Hylaeus nigritus,
Hymenoptera,Hylaeus hyalinatus,
Hymenoptera,Hylaeus punctulatissimus,
Hymenoptera,Hylaeus duckei,
Hymenoptera,Hylaeus punctatus,
Hymenoptera,Hylaeus spilotus,
Hymenoptera,Colletes cunicularius,
Hymenoptera,Hylaeus variegatus,
Hymenoptera,Hylaeus difformis,
Hymenoptera,Hylaeus intermedius,
Hymenoptera,Hylaeus incongruus,
Hymenoptera,Colletes succinctus,
Hymenoptera,Colletes similis,
Hymenoptera,Colletes floralis,
Hymenoptera,Colletes albomaculatus,
Hymenoptera,Hylaeus bifasciatus,
Hymenoptera,Colletes daviesanus,
Hymenoptera,Colletes marginatus,
Hymenoptera,Hylaeus angustatus,
Hymenoptera,Hylaeus taeniolatus,
Hymenoptera,Colletes pumilus,
Hymenoptera,Hylaeus rinki,
Hymenoptera,Colletes foveolaris,
Hymenoptera,Hylaeus pectoralis,
Hymenoptera,Colletes eous,
Hymenoptera,Hylaeus communis,
Hymenoptera,Hylaeus glacialis,
Hymenoptera,Colletes impunctatus,
Hymenoptera,Hylaeus coriaceus,
Hymenoptera,Hylaeus meridionalis,
Hymenoptera,Hylaeus pictus,
Hymenoptera,Hylaeus kahri,
Hymenoptera,Hylaeus clypearis,
Hymenoptera,Colletes fodiens,
Hymenoptera,Colletes hylaeiformis,
Hymenoptera,Colletes cunicularius,
Hymenoptera,Hylaeus euryscapus,
Hymenoptera,Hylaeus cornutus,
Hymenoptera,Colletes Latreille,
Hymenoptera,Hylaeus crassanus,
Hymenoptera,Hylaeus imparilis,
Hymenoptera,Colletes fodiens,
Hymenoptera,Colletes hirta,
Hymenoptera,Hylaeus lineolatus,
Hymenoptera,Hylaeus gredleri,
Hymenoptera,Colletes collaris,
Hymenoptera,Hylaeus brevicornis,
Hymenoptera,Cerceris albofasciata,
Hymenoptera,Passaloecus monilicornis,
Hymenoptera,Oxybelus argentatus,
Hymenoptera,Philanthus coronatus,
Hymenoptera,Mimumesa unicolor,
Hymenoptera,Psen ater,
Hymenoptera,Diodontus minutus,
Hymenoptera,Bembix tarsata,
Hymenoptera,Stizoides tridentatus,
Hymenoptera,Lindenius mesopleuralis,
Hymenoptera,Nysson tridens,
Hymenoptera,Spilomena troglodytes,
Hymenoptera,Dinetus pictus,
Hymenoptera,Crossocerus elongatulus,
Hymenoptera,Harpactus formosus,
Hymenoptera,Tachysphex Kohl,
Hymenoptera,Stizus continuus,
Hymenoptera,Cerceris quadricincta,
Hymenoptera,Passaloecus insignis,
Hymenoptera,Cerceris arenaria,
Hymenoptera,Gorytes statzi,
Hymenoptera,Bembix rostrata,
Hymenoptera,Psenulus meridionalis,
Hymenoptera,Crossocerus podagricus,
Hymenoptera,Tachysphex helveticus,
Hymenoptera,Ectemnius Dahlbom,
Hymenoptera,Miscophus ater,
Hymenoptera,Spilomena beata,
Hymenoptera,Crabro peltarius,
Hymenoptera,Pemphredon wesmaeli,
Hymenoptera,Crabro cribrarius,
Hymenoptera,Cemonus unicolor,
Hymenoptera,Philanthus triangulum,
Hymenoptera,Oryttus concinnus,
Hymenoptera,Trypoxylon beaumonti,
Hymenoptera,Ammoplanus perrisi,
Hymenoptera,Crabro scutellatus,
Hymenoptera,Ectemnius nigritarsus,
Hymenoptera,Liris nigra,
Hymenoptera,Crossocerus assimilis,
Hymenoptera,Tachytes Panzer,
Hymenoptera,Stigmus solskyi,
Hymenoptera,Rhopalum clavipes,
Hymenoptera,Stigmus pendulus,
Hymenoptera,Crossocerus styrius,
Hymenoptera,Bembix oculata,
Hymenoptera,Passaloecus vandeli,
Hymenoptera,Gorytes sulcifrons,
Hymenoptera,Tachysphex mediterraneus,
Hymenoptera,Alysson spinosus,
Hymenoptera,Cerceris aurita,
Hymenoptera,Nysson maculosus,
Hymenoptera,Stizus hispanicus,
Hymenoptera,Passaloecus turionum,
Hymenoptera,Harpactus tumidus,
Hymenoptera,Mellinus Fabricius,
Hymenoptera,Tachysphex pompiliformis,
Hymenoptera,Passaloecus eremita,
Hymenoptera,Crossocerus cetratus,
Hymenoptera,Philanthus annulatus,
Hymenoptera,Crossocerus distinguendus,
Hymenoptera,Gorytes Latreille,
Hymenoptera,Nysson dimidiatus,
Hymenoptera,Nysson spinosus,
Hymenoptera,Astata tricolor,
Hymenoptera,Ectemnius fossorius,
Hymenoptera,Dryudella femoralis,
Hymenoptera,Bembix olivacea,
Hymenoptera,Crossocerus exiguus,
Hymenoptera,Cerceris ruficornis,
Hymenoptera,Miscophus bicolor,
Hymenoptera,Crossocerus elongatulus,
Hymenoptera,Crabro lapponicus,
Hymenoptera,Trypoxylon clavicerum,
Hymenoptera,Gorytes hispanicus,
Hymenoptera,Lindenius pygmaeus,
Hymenoptera,Crossocerus vagabundus,
Hymenoptera,Ectemnius confinis,
Hymenoptera,Trypoxylon fronticorne,
Hymenoptera,Pseneo exaratus,
Hymenoptera,Tachytes etruscus,
Hymenoptera,Cerceris arenaria,
Hymenoptera,Harpactus elegans,
Hymenoptera,Crabro peltarius,
Hymenoptera,Brachystegus scalaris,
Hymenoptera,Tachysphex bicolor,
Hymenoptera,Tachysphex austriacus,
Hymenoptera,Synnevrus monachus,
Hymenoptera,Astata boops,
Hymenoptera,Bembecinus hungaricus,
Hymenoptera,Argogorytes fargeii,
Hymenoptera,Passaloecus clypealis,
Hymenoptera,Diodontus insidiosus,
Hymenoptera,Diodontus handlirschi,
Hymenoptera,Cerceris quadrifasciata,
Hymenoptera,Tachysphex obscuripennis,
Hymenoptera,Lindenius laevis,
Hymenoptera,Trypoxylon attenuatum,
Hymenoptera,Ectemnius cephalotes,
Hymenoptera,Tachytes obsoletus,
Hymenoptera,Pemphredon mortifer,
Hymenoptera,Harpactus exiguus,
Hymenoptera,Tachysphex incertus,
Hymenoptera,Trypoxylon medium,
Hymenoptera,Crossocerus tarsatus,
Hymenoptera,Pemphredon morio,
Hymenoptera,Ectemnius guttatus,
Hymenoptera,Liris Fabricius,
Hymenoptera,Hoplisoides punctuosus,
Hymenoptera,Pison atrum,
Hymenoptera,Crossocerus quadrimaculatus,
Hymenoptera,Miscophus spurius,
Hymenoptera,Astata minor,
Hymenoptera,Crossocerus walkeri,
Hymenoptera,Cerceris sabulosa,
Hymenoptera,Cerceris eversmanni,
Hymenoptera,Psenulus schencki,
Hymenoptera,Tracheliodes quinquenotatus,
Hymenoptera,Harpactus lunatus,
Hymenoptera,Rhopalum gracile,
Hymenoptera,Ectemnius dives,
Hymenoptera,Tachytes panzeri,
Hymenoptera,Cerceris rybyensis,
Hymenoptera,Mimumesa beaumonti,
Hymenoptera,Crossocerus congener,
Hymenoptera,Ectemnius borealis,
Hymenoptera,Psenulus atratus,
Hymenoptera,Argogorytes mystaceus,
Hymenoptera,Polemistus abnormis,
Hymenoptera,Pison eocenicum,
Hymenoptera,Ectemnius ruficornis,
Hymenoptera,Mimesa grandii,
Hymenoptera,Tachytes europaeus,
Hymenoptera,Entomognathus brevis,
Hymenoptera,Tachysphex pseudopanzeri,
Hymenoptera,Psenulus fuscipennis,
Hymenoptera,Oxybelus argentatus,
Hymenoptera,Tachysphex fulvitarsis,
Hymenoptera,Oxybelus uniglumis,
Hymenoptera,Trypoxylon minus,
Hymenoptera,Alysson tricolor,
Hymenoptera,Crossocerus annulipes,
Hymenoptera,Tachysphex tarsinus,
Hymenoptera,Crossocerus varus,
Hymenoptera,Bembix sinuata,
Hymenoptera,Bembix oculata,
Hymenoptera,Nitela borealis,
Hymenoptera,Crossocerus barbipes,
Hymenoptera,Ectemnius sexcinctus,
Hymenoptera,Thyreopus cribrarius,
Hymenoptera,Cerceris berlandi,
Hymenoptera,Crabro loewi,
Hymenoptera,Mimesa equestris,
Hymenoptera,Nysson distinguendus,
Hymenoptera,Argogorytes hispanicus,
Hymenoptera,Stizus Latreille,
Hymenoptera,Entomognathus dentifer,
Hymenoptera,Ectemnius kriechbaumeri,
Hymenoptera,Mimumesa dahlbomi,
Hymenoptera,Pemphredon clypealis,
Hymenoptera,Gorytes mystaceus,
Hymenoptera,Nysson trimaculatus,
Hymenoptera,Nitela spinolae,
Hymenoptera,Crabro albilabris,
Hymenoptera,Crossocerus dimidiatus,
Hymenoptera,Ectemnius continuus,
Hymenoptera,Gorytes quadrifasciatus,
Hymenoptera,Dryudella tricolor,
Hymenoptera,Pemphredon lethifer,
Hymenoptera,Crossocerus binotatus,
Hymenoptera,Spilomena curruca,
Hymenoptera,Menopsila dupeae,
Hymenoptera,Cerceris Latreille,
Hymenoptera,Bembecinus A.Costa,
Hymenoptera,Gorytes planifrons,
Hymenoptera,Crabro brevis,
Hymenoptera,Oxybelus mucronatus,
Hymenoptera,Ceratocolus subterraneus,
Hymenoptera,Crossocerus italicus,
Hymenoptera,Gorytes quinquecinctus,
Hymenoptera,Tachysphex nitidus,
Hymenoptera,Oxybelus mandibularis,
Hymenoptera,Harpactus formosus,
Hymenoptera,Cerceris flavilabris,
Hymenoptera,Cerceris sabulosa,
Hymenoptera,Passaloecus gracilis,
Hymenoptera,Tachysphex psammobius,
Hymenoptera,Gorytes nigrifacies,
Hymenoptera,Trypoxylon Latreille,
Hymenoptera,Dryudella freygessneri,
Hymenoptera,Tachysphex panzeri,
Hymenoptera,Trypoxylon deceptorium,
Hymenoptera,Trypoxylon figulus,
Hymenoptera,Oxybelus trispinosus,
Hymenoptera,Cerceris rubida,
Hymenoptera,Rhopalum coarctatum,
Hymenoptera,Bembix zonata,
Hymenoptera,Nysson variabilis,
Hymenoptera,Spilomena Shuckard,
Hymenoptera,Philanthus triangulum,
Hymenoptera,Cerceris tenuivittata,
Hymenoptera,Nitela truncata,
Hymenoptera,Ectemnius lituratus,
Hymenoptera,Ectemnius lapidarius,
Hymenoptera,Psenulus laevigatus,
Hymenoptera,Mellinus arvensis,
Hymenoptera,Oxybelus quatuordecimnotatus,
Hymenoptera,Crossocerus pusillus,
Hymenoptera,Crossocerus leucostoma,
Hymenoptera,Miscophus niger,
Hymenoptera,Gorytes fallax,
Hymenoptera,Psenulus pallipes,
Hymenoptera,Mimesa bicolor,
Hymenoptera,Bembecinus tridens,
Hymenoptera,Solierella compedita,
Hymenoptera,Lindenius albilabris,
Hymenoptera,Cerceris interrupta,
Hymenoptera,Gorytes pleuripunctatus,
Hymenoptera,Cerceris quinquefasciata,
Hymenoptera,Pemphredon Latreille,
Hymenoptera,Ammoplanus Giraud,
Hymenoptera,Stizus fasciatus,
Hymenoptera,Psenulus chevrieri,
Hymenoptera,Crabro peltatus,
Hymenoptera,Bembex integra,
Hymenoptera,Oxybelus subspinosus,
Hymenoptera,Nysson Latreille,
Hymenoptera,Oxybelus latro,
Hymenoptera,Passaloecus brevilabris,
Hymenoptera,Crabro cephalotes,
Hymenoptera,Tachysphex brullii,
Hymenoptera,Tachysphex nitidior,
Hymenoptera,Bembix flavescens,
Hymenoptera,Tachysphex consocius,
Hymenoptera,Bembix Fabricius,
Hymenoptera,Liris festinans,
Hymenoptera,Crossocerus heydeni,
Hymenoptera,Ectemnius continuus,
Hymenoptera,Lestica clypeata,
Hymenoptera,Cerceris hortivaga,
Hymenoptera,Diodontus wahisi,
Hymenoptera,Oxybelus bipunctatus,
Hymenoptera,Pemphredon rugifer,
Hymenoptera,Nitela fallax,
Hymenoptera,Tachysphex unicolor,
Hymenoptera,Argogorytes Ashmead,
Hymenoptera,Ectemnius rubicola,
Hymenoptera,Ammoplanus pragensis,
Hymenoptera,Nitela Latreille,
Hymenoptera,Stizus perrisi,
Hymenoptera,Ectemnius hypsae,
Hymenoptera,Pemphredon podagrica,
Hymenoptera,Crossocerus denticrus,
Hymenoptera,Pemphredon lugubris,
Hymenoptera,Nysson niger,
Hymenoptera,Gorytes laticinctus,
Hymenoptera,Ectemnius cavifrons,
Hymenoptera,Trypoxylon kolazyi,
Hymenoptera,Crossocerus megacephalus,
Hymenoptera,Ectemnius spinipes,
Hymenoptera,Oxybelus lineatus,
Hymenoptera,Liris niger,
Hymenoptera,Larra anathema,
Hymenoptera,Harpactus laevis,
Hymenoptera,Cerceris rybyensis,
Hymenoptera,Lindenius pygmaeus,
Hymenoptera,Tachysphex fugax,
Hymenoptera,Crabro Fabricius,
Hymenoptera,Psenulus concolor,
Hymenoptera,Diodontus tristis,
Hymenoptera,Philanthus pulchellus,
Hymenoptera,Pemphredon inornata,
Hymenoptera,Psenulus fulvicornis,
Hymenoptera,Mimumesa atratina,
Hymenoptera,Passaloecus corniger,
Hymenoptera,Passaloecus pictus,
Hymenoptera,Diodontus luperus,
Hymenoptera,Didineis lunicornis,
Hymenoptera,Mimesa lutaria,
Hymenoptera,Spilomena enslini,
Hymenoptera,Miscophus eatoni,
Hymenoptera,Gorytes quinquefasciatus,
Hymenoptera,Passaloecus singularis,
Hymenoptera,Crossocerus ovalis,
Hymenoptera,Crossocerus capitosus,
Hymenoptera,Sphecius nigricornis,
Hymenoptera,Stizus ruficornis,
Hymenoptera,Dryudella tricolor,
Hymenoptera,Miscophus concolor,
Hymenoptera,Tachysphex denisi,
Hymenoptera,Philanthus venustus,
Hymenoptera,Passaloecus borealis,
Hymenoptera,Pemphredon lugens,
Hymenoptera,Crossocerus Lepeletier,
Hymenoptera,Astata Latreille,
Hymenoptera,Philanthus Fabricius,
Hymenoptera,Tachysphex obscuripennis,
Hymenoptera,Cerceris bupresticida,
Hymenoptera,Pemphredon montana,
Hymenoptera,Nysson interruptus,
Hymenoptera,Lindenius ibericus,
Hymenoptera,Astata boops,
Hymenoptera,Lindenius panzeri,
Hymenoptera,Oxybelus haemorrhoidalis,
Hymenoptera,Oxybelus Latreille,
Hymenoptera,Harpactus affinis,
Hymenoptera,Nitela lucens,
Hymenoptera,Lindenius melinopus,
Hymenoptera,Lestiphorus bicinctus,
Hymenoptera,Cerceris bicincta,
Hymenoptera,Tachysphex rybyensis,
Hymenoptera,Cerceris emarginata,
Hymenoptera,Crossocerus denticoxa,
Hymenoptera,Cerceris flavicornis,
Hymenoptera,Nysson ganglbaueri,
Hymenoptera,Nysson maculatus,
Hymenoptera,Lestica subterranea,
Hymenoptera,Crabro alpinus,
Hymenoptera,Lestica alata,
Hymenoptera,Crossocerus wesmaeli,
Hymenoptera,Trypoxylon scutatum,
Hymenoptera,Spilomena differens,
Hymenoptera,Harpactus transiens,
Hymenoptera,Psenulus berlandi,
Hymenoptera,Psenulus Kohl,
Hymenoptera,Oxybelus variegatus,
Hymenoptera,Lindenius subaeneus,
Hymenoptera,Crossocerus nigritus,
Hymenoptera,Paleomonoctenus patriciae,
Hymenoptera,Gilpinia hercyniae,
Hymenoptera,Lophyrus variegatus,
Hymenoptera,Monoctenus juniperi,
Hymenoptera,Gilpinia pallida,
Hymenoptera,Monoctenus Dahlbom,
Hymenoptera,Gilpinia polytoma,
Hymenoptera,Lophyrus nemorum,
Hymenoptera,Lophyrus pini,
Hymenoptera,Neodiprion sertifer,
Hymenoptera,Gilpinia frutetorum,
Hymenoptera,Gilpinia socia,
Hymenoptera,Macrodiprion nemoralis,
Hymenoptera,Gilpinia virens,
Hymenoptera,Diprion pini,
Hymenoptera,Monoctenus obscuratus,
Hymenoptera,Diprion similis,
Hymenoptera,Lasioglossum mediterraneum,
Hymenoptera,Halictus maculatus,
Hymenoptera,Halictus rubicundus,
Hymenoptera,Seladonia subaurata,
Hymenoptera,Sphecodes croaticus,
Hymenoptera,Halictus politus,
Hymenoptera,Halictus scabiosae,
Hymenoptera,Rophites algirus,
Hymenoptera,Sphecodes scabricollis,
Hymenoptera,Sphecodes Latreille,
Hymenoptera,Sphecodes spinulosus,
Hymenoptera,Lasioglossum tirolense,
Hymenoptera,Sphecodes niger,
Hymenoptera,Lasioglossum pallens,
Hymenoptera,Sphecodes pseudofasciatus,
Hymenoptera,Sphecodes longulus,
Hymenoptera,Lasioglossum laevigatum,
Hymenoptera,Halictus Latreille,
Hymenoptera,Ceylalictus variegatus,
Hymenoptera,Lasioglossum subhirtum,
Hymenoptera,Halictus patellatus,
Hymenoptera,Lasioglossum sexstrigatum,
Hymenoptera,Lasioglossum duckei,
Hymenoptera,Halictus subauratus,
Hymenoptera,Lasioglossum medinai,
Hymenoptera,Lasioglossum nitidiusculum,
Hymenoptera,Lasioglossum glabriusculum,
Hymenoptera,Lasioglossum planulum,
Hymenoptera,Lasioglossum subfasciatum,
Hymenoptera,Lasioglossum bimaculatum,
Hymenoptera,Sphecodes ruficrus,
Hymenoptera,Lasioglossum tarsatum,
Hymenoptera,Lasioglossum sabulosum,
Hymenoptera,Lasioglossum limbellum,
Hymenoptera,Halictus gemmeus,
Hymenoptera,Lasioglossum corvinum,
Hymenoptera,Lasioglossum fratellum,
Hymenoptera,Dialictus Robertson,
Hymenoptera,Lasioglossum majus,
Hymenoptera,Sphecodes puncticeps,
Hymenoptera,Lasioglossum albipes,
Hymenoptera,Halictus confusus,
Hymenoptera,Halictus ruissatelensis,
Hymenoptera,Halictus kessleri,
Hymenoptera,Lasioglossum laeve,
Hymenoptera,Rophites algirus,
Hymenoptera,Nomioides Schenck,
Hymenoptera,Sphecodes crassanus,
Hymenoptera,Lasioglossum griseolum,
Hymenoptera,Dufourea alpina,
Hymenoptera,Lasioglossum leucozonium,
Hymenoptera,Sphecodes olivieri,
Hymenoptera,Lasioglossum angusticeps,
Hymenoptera,Lasioglossum cupromicans,
Hymenoptera,Lasioglossum bavaricum,
Hymenoptera,Lasioglossum marginatum,
Hymenoptera,Lasioglossum convexiusculum,
Hymenoptera,Lasioglossum interruptum,
Hymenoptera,Lasioglossum prasinum,
Hymenoptera,Dufourea paradoxa,
Hymenoptera,Lasioglossum albocinctum,
Hymenoptera,Rophites quinquespinosus,
Hymenoptera,Lasioglossum lucidulum,
Hymenoptera,Dufourea dentiventris,
Hymenoptera,Dufourea inermis,
Hymenoptera,Sphecodes marginatus,
Hymenoptera,Halictus compressus,
Hymenoptera,Halictus leucozonius,
Hymenoptera,Lasioglossum nitidulum,
Hymenoptera,Halictus langobardicus,
Hymenoptera,Lasioglossum prasinum,
Hymenoptera,Lasioglossum euboeense,
Hymenoptera,Lasioglossum podolicum,
Hymenoptera,Vestitohalictus pollinosus,
Hymenoptera,Lasioglossum laticeps,
Hymenoptera,Halictus seladonius,
Hymenoptera,Seladonia submediterranea,
Hymenoptera,Seladonia smaragdula,
Hymenoptera,Lasioglossum Curtis,
Hymenoptera,Lasioglossum lissonotum,
Hymenoptera,Halictus morio,
Hymenoptera,Lasioglossum pygmaeum,
Hymenoptera,Lasioglossum quadrinotatum,
Hymenoptera,Lasioglossum morio,
Hymenoptera,Lasioglossum buccale,
Hymenoptera,Lasioglossum celinae,
Hymenoptera,Lasioglossum villosulum,
Hymenoptera,Lasioglossum nigripes,
Hymenoptera,Lasioglossum punctatissimum,
Hymenoptera,Lasioglossum sexnotatum,
Hymenoptera,Sphecodes schenckii,
Hymenoptera,Sphecodes reticulatus,
Hymenoptera,Sphecodes hyalinatus,
Hymenoptera,Sphecodes divisus,
Hymenoptera,Lasioglossum calceatum,
Hymenoptera,Lasioglossum leucopus,
Hymenoptera,Lasioglossum smeathmanellum,
Hymenoptera,Pseudapis diversipes,
Hymenoptera,Systropha curvicornis,
Hymenoptera,Sphecodes gibbus,
Hymenoptera,Halictus confusus,
Hymenoptera,Halictus pollinosus,
Hymenoptera,Lasioglossum euboeensis,
Hymenoptera,Systropha Illiger,
Hymenoptera,Halictus sexcinctus,
Hymenoptera,Lasioglossum semilucens,
Hymenoptera,Sphecodes rufiventris,
Hymenoptera,Halictus eurygnathus,
Hymenoptera,Halictus gavarnicus,
Hymenoptera,Lasioglossum minutissimum,
Hymenoptera,Halictus cochlearitarsis,
Hymenoptera,Lasioglossum malachurum,
Hymenoptera,Halictus smaragdulus,
Hymenoptera,Lasioglossum puncticolle,
Hymenoptera,Halictus tectus,
Hymenoptera,Lasioglossum xanthopus,
Hymenoptera,Lasioglossum lineare,
Hymenoptera,Lasioglossum quadrisignatum,
Hymenoptera,Sphecodes fuscipennis,
Hymenoptera,Dufourea halictula,
Hymenoptera,Halictus tumulorum,
Hymenoptera,Nomioides facilis,
Hymenoptera,Nomioides minutissimus,
Hymenoptera,Lasioglossum discum,
Hymenoptera,Sphecodes majalis,
Hymenoptera,Halictus carinthiacus,
Hymenoptera,Evylaeus calceatus,
Hymenoptera,Halictus fulvipes,
Hymenoptera,Lasioglossum alpigenum,
Hymenoptera,Lasioglossum pauxillum,
Hymenoptera,Sphecodes ephippius,
Hymenoptera,Lasioglossum transitorium,
